id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,remote_type,salary_range,experience_years,tech_stack,posted_date,job_description,description_length,apply_link,easy_apply_link,company_career_url,company_website,hr_email,job_id,visa_sponsorship,validation_score,validation_status,ai_summary,detail_fetched
469aea6f-bddf-401e-96e1-4bcc093bd17a,d20c0139634934ed6d4f59f8bc1d1072,2026-08-26,Dice,Data Engineer,Data Engineer,Symphony Enterprises,"New York, New York • Yesterday",Not specified,,Not specified,,"New York, New York • Yesterday",,0,https://www.dice.com/job-detail/36aac8fe-3dc8-4822-b24f-43808d4f1377,,,,,36aac8fe-3dc8-4822-b24f-43808d4f1377,False,50,Partial,AI unavailable,False
ea748f82-ee29-4532-a0a9-db82a3fe0a22,6902e9b2504ee68a82c83ac9ef2235b9,2026-08-26,Dice,Data Engineer,Data Engineer,PRIMUS Global Services Inc.,Remote or Texas • Today,Remote,,Not specified,,Remote or Texas • Today,,0,https://www.dice.com/job-detail/593c3a0f-f122-4d6f-8345-cbca0ed7a059,,,,,593c3a0f-f122-4d6f-8345-cbca0ed7a059,False,50,Partial,AI unavailable,False
2c8c5e20-78d0-4b25-b41c-030bc856f5da,a41084533f5ffaa9f9a12266f3f0406d,2026-08-26,Dice,Data Engineer,Data Engineer,Randstad Digital,North Carolina • Today,Not specified,,Not specified,,North Carolina • Today,,0,https://www.dice.com/job-detail/aa712ff1-9b2d-4a78-9b9e-80617f4e6aa5,,,,,aa712ff1-9b2d-4a78-9b9e-80617f4e6aa5,False,50,Partial,AI unavailable,False
f0496a47-9406-425a-8025-85536bf818ee,4059d4a04902b110e7c886223dee23bd,2026-08-26,Dice,Data Engineer,Data Engineer,Exatech Inc,"Brooklyn, New York • Today",Not specified,,Not specified,,"Brooklyn, New York • Today",,0,https://www.dice.com/job-detail/be225768-2dfa-4b07-90fd-4de7af785739,,,,,be225768-2dfa-4b07-90fd-4de7af785739,False,50,Partial,AI unavailable,False
aa2eb8e6-9702-44b8-b861-6b8086488876,cf41a0263139df3987b04747a6b9155d,2026-08-26,Dice,Data Engineer,Data Engineer,Drunix Solution Inc,"Jersey City, New Jersey • Today",Not specified,,Not specified,,"Jersey City, New Jersey • Today",,0,https://www.dice.com/job-detail/d94e9c51-c1a1-419b-a1e4-abda54bf7924,,,,,d94e9c51-c1a1-419b-a1e4-abda54bf7924,False,50,Partial,AI unavailable,False
0013df67-27b0-41d7-b118-1cf986fc6fcb,8e73e4433a418680f4b4ac49b65ed6cb,2026-08-26,Dice,Data Engineer,Data Engineer,Zapcom Group,"West Palm Beach, Florida • Today",Not specified,,Not specified,,"West Palm Beach, Florida • Today",,0,https://www.dice.com/job-detail/aa756147-b62b-4ce9-ae22-c7c0c9dc7594,,,,,aa756147-b62b-4ce9-ae22-c7c0c9dc7594,False,50,Partial,AI unavailable,False
b2db1dcc-c1cb-4498-a192-153c743fe98d,8aeba02ed42d5e9d2fd7b2b11f4cc540,2026-08-26,Built In,Data Engineer,Principle Data Engineer,Principle Data Engineer,7 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/principle-data-engineer/10845305,,,,,,False,50,Partial,AI unavailable,False
70e06aa2-cfb6-4a5d-a5c5-1c30f87bbc8a,2c5517e7f4c894120ad15a3256d1d19a,2026-08-26,Built In,Data Engineer,Data Engineer,Data Engineer,11 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer/10843945,,,,,,False,50,Partial,AI unavailable,False
6db01e64-ab98-4bef-a870-f30117f415e5,51a8a2cbdecf2eeca8b2ae10034563a1,2026-08-26,Built In,Data Engineer,"Lead, Data Engineer","Lead, Data Engineer",19 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/lead-data-engineer/10586313,,,,,,False,50,Partial,AI unavailable,False
e01a1b9a-f68e-4916-89a4-21f97dba3c17,352ced303005df2cea0dcd7a41e76bc7,2026-08-26,Built In,Data Engineer,Principal Data Engineer,Principal Data Engineer,19 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/principal-data-engineer/10586292,,,,,,False,50,Partial,AI unavailable,False
8d9b97a7-9f2a-4c5b-9388-35c95acfe330,0266bf172854d9a5a41b78f162870bb5,2026-08-26,Built In,Data Engineer,Data Engineer _ ALM - MTCR,Data Engineer _ ALM - MTCR,19 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/data-engineer-alm-mtcr/10578890,,,,,,False,50,Partial,AI unavailable,False
23bca709-2865-4ca1-ba57-5167cfbc2fc8,44ec50f0b5f5e7c9a4caf478ed5c6bce,2026-08-26,Lever,Data Engineer,Kitman Labs - Data Engineer,Kitmanlabs,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/kitmanlabs/6c9e95ee-9fb1-4cf5-a84a-83b2ced63951/apply,,,,,6c9e95ee-9fb1-4cf5-a84a-83b2ced63951,False,60,Partial,AI unavailable,False
543d20e3-9759-40ff-95c6-a90c2bc770ea,cb1311a6e6401624c895589968172451,2026-08-26,LinkedIn,Senior Data Engineer,"Senior Software Engineer, Data",Ruxlo,"New Jersey, United States",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-software-engineer-data-at-ruxlo-4459040579,,,,,,False,50,Partial,AI unavailable,False
c02b37a5-31bb-4d2b-b535-eaa4b79799ec,21db9742aae02f5a6db4ebb536056cf1,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,Stellantis,"Auburn Hills, MI",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-stellantis-4440915342,,,,,,False,50,Partial,AI unavailable,False
fd1ef323-5bce-4dea-8436-dc1c5c95ec1c,1f14ea27b3294f8e0eb2d838275369f5,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,Gemini,"Miami, FL",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-gemini-4442691749,,,,,,False,50,Partial,AI unavailable,False
6f646000-8ef8-4bb5-a387-7b0b2c2ba2e5,7b4ceb0357840901c8895c9822935e5f,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Management Professional - Data Engineering (Data AI),Bloomberg,"Princeton, NJ",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-management-professional-data-engineering-data-ai-at-bloomberg-4438024529,,,,,,False,50,Partial,AI unavailable,False
19454458-0569-43b8-aad6-4c8b5ea108d5,4c8326e610ed20d35bb80028684fd5c4,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,"Steampunk, Inc.","McLean, VA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-steampunk-inc-4456950329,,,,,,False,50,Partial,AI unavailable,False
c9be1811-3c4f-4072-96b1-a12118ccae6c,ff78fc8fbbd627a1858d7c4c4ffe2671,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,AIR Communities,"Denver, CO",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-air-communities-4440587303,,,,,,False,50,Partial,AI unavailable,False
3b6eeb7e-333b-4820-9919-0af266686bb9,0525f6b69d6b340f105d122edf2f91e9,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,Versant Media,"Los Angeles, CA",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-versant-media-4439816106,,,,,,False,50,Partial,AI unavailable,False
3ea52256-286e-42d7-b868-6046ee735370,8b7843c01413a4468e2d10b9a18a2c83,2026-08-26,LinkedIn,Senior Data Engineer,"Senior Data Engineer, Reporting & Analytics",Drata,"San Francisco, CA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-reporting-analytics-at-drata-4419432853,,,,,,False,50,Partial,AI unavailable,False
45476498-fe3e-4b78-bffb-1ddf6f77443d,bdc4057495fbcc4c4229dc10fead3b8a,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,Strum Platform,United States,Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-strum-platform-4459069181,,,,,,False,50,Partial,AI unavailable,False
11799dc8-0a9d-431e-b798-c1b18d6e0c0b,3fe4271fe9b3ffad05369d32433652c1,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,Boston Scientific,"Arden Hills, MN",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-boston-scientific-4457526704,,,,,,False,50,Partial,AI unavailable,False
06477603-948b-4b68-86e3-42f287cb8e18,722329bb6e792194a4d70e8bb09e2f18,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,United Therapeutics Corporation,Raleigh-Durham-Chapel Hill Area,Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-united-therapeutics-corporation-4459330632,,,,,,False,50,Partial,AI unavailable,False
f58bc16d-9654-4864-9756-87dcea1a3bdb,bfc1dafb19dc5a94b5ff04c3b423825a,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Integrations Engineer,Sherwin-Williams,"Cleveland, OH",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-integrations-engineer-at-sherwin-williams-4459319480,,,,,,False,50,Partial,AI unavailable,False
67c0ecda-7037-4ccc-bc24-1543c583245a,482b319b07a9478cb60660356e32406b,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,Domino's,"Ann Arbor, MI",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-domino-s-4456978522,,,,,,False,50,Partial,AI unavailable,False
e2a80b20-9a91-4520-b48d-88bf5932b34e,cdc51a3c1eaea20d7e97cd532af7cd25,2026-08-26,LinkedIn,Senior Data Engineer,Sr. Data Engineer,Premier Nutrition: The Good Energy People,"Emeryville, CA",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/sr-data-engineer-at-premier-nutrition-the-good-energy-people-4457685289,,,,,,False,50,Partial,AI unavailable,False
1749df54-8883-4d4f-bb65-73a9d9452ec0,84f9e71ab5bd3ffd58e70e9f0eea7925,2026-08-26,LinkedIn,Senior Data Engineer,Sr. Enterprise Data Engineer,Stanford Health Care,"California, United States",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/sr-enterprise-data-engineer-at-stanford-health-care-4459117793,,,,,,False,50,Partial,AI unavailable,False
43ae4119-ebcf-4198-9d2d-c4860fd96450,83593aec4588d7a352f7f4c4be6916a6,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,Cloudflare,"Austin, TX",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-cloudflare-4438000809,,,,,,False,50,Partial,AI unavailable,False
f02e010f-8874-4078-a98a-01e30936829e,35eab289caae1c50a3d4de359a347553,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer,US Pharmacopeia,"Rockville, MD",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-us-pharmacopeia-4392005693,,,,,,False,50,Partial,AI unavailable,False
c9cb611d-5143-4a93-bbf8-eac57864a8fc,a4db78206444a63b4549b4695942b57b,2026-08-26,LinkedIn,Senior Data Engineer,Senior Data Engineer - Power BI,Fidelity Investments,"Durham, NC",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-power-bi-at-fidelity-investments-4440806393,,,,,,False,50,Partial,AI unavailable,False
8690017a-1f50-443a-9fcc-7ae3f76b12c2,63e1a404c5341e680d660a04bfd65685,2026-08-26,LinkedIn,Senior Data Engineer,Sr. Data Engineer,Seattle Children's,"Seattle, WA",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/sr-data-engineer-at-seattle-children-s-4459305341,,,,,,False,50,Partial,AI unavailable,False
bb9e8a2a-ea7c-4b3d-ad10-b885fc9c8ca7,1476787218266ec561d24a1ef7f71709,2026-08-26,Dice,Senior Data Engineer,Senior Data Engineer,HMG America,"Seattle, Washington • Today",Not specified,,Not specified,,"Seattle, Washington • Today",,0,https://www.dice.com/job-detail/e191bace-c89c-4d6b-b934-5b3a0a934b26,,,,,e191bace-c89c-4d6b-b934-5b3a0a934b26,False,50,Partial,AI unavailable,False
18d177b2-371e-4b66-a035-393bd64dab86,0671b72fa67329161b360170028a16cc,2026-08-26,Dice,Senior Data Engineer,Senior Data Engineer,Booz Allen Hamilton,"Charlottesville, Virginia • Today",Not specified,,Not specified,,"Charlottesville, Virginia • Today",,0,https://www.dice.com/job-detail/1dcc8ae6-3ace-4d73-9605-3cb168937d00,,,,,1dcc8ae6-3ace-4d73-9605-3cb168937d00,False,50,Partial,AI unavailable,False
57f2ec27-96c5-42b8-b66f-35a88f66f120,985d113f2acf391b6911405d66d9940e,2026-08-26,Dice,Senior Data Engineer,Senior Data Engineer,Booz Allen Hamilton,"Huntsville, Alabama • Today",Not specified,,Not specified,,"Huntsville, Alabama • Today",,0,https://www.dice.com/job-detail/0cfff85e-616a-431c-8ff4-95f95d180606,,,,,0cfff85e-616a-431c-8ff4-95f95d180606,False,50,Partial,AI unavailable,False
8bded1c1-5088-4737-8efb-addd9152a212,dae927a3b752da2e4740fa1011b7a3aa,2026-08-26,Built In,Senior Data Engineer,"Sr. Data Engineer, Analytics Engineering","Sr. Data Engineer, Analytics Engineering",7 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-data-engineer-analytics-engineering/10734815,,,,,,False,50,Partial,AI unavailable,False
4b72c8fa-ff71-48e6-a232-7944e6b26043,aa4a926320f48ef7019c9df4986841b3,2026-08-26,Built In,Senior Data Engineer,Sr. Data Engineer (5 PM to 2 AM IST),Sr. Data Engineer (5 PM to 2 AM IST),Reposted 9 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-data-engineer-5-pm-2-am-ist/8895718,,,,,,False,50,Partial,AI unavailable,False
3cd1733b-6fbe-4bd7-add3-9feca8637b2c,da40ce7be7cbba7b2e66a2609b0a3961,2026-08-26,Built In,Senior Data Engineer,"SR ENGINEER, DATA,SMAI","SR ENGINEER, DATA,SMAI",Reposted 5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-engineer-data-smai/9329673,,,,,,False,50,Partial,AI unavailable,False
7fa3d8a7-c9a3-46f3-92fd-b376108bab7a,304f31407458de8d680b6dc6a528858b,2026-08-26,Built In,Senior Data Engineer,Senior Data Engineer,Senior Data Engineer,6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-data-engineer/10845924,,,,,,False,50,Partial,AI unavailable,False
9c3470c7-6c54-4af6-a80f-47bd05607304,e039ff675bcbd1dfa7a65c6689faf7ed,2026-08-26,Built In,Senior Data Engineer,Senior Data Engineer,Senior Data Engineer,6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-data-engineer/10845877,,,,,,False,50,Partial,AI unavailable,False
82e0ef01-ea2f-4a66-ba6f-1f5a6365f413,246bcd39a5f0a681dfd54192d8aa9715,2026-08-26,Built In,Senior Data Engineer,Sr. Data Engineer,Sr. Data Engineer,6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-data-engineer/10845851,,,,,,False,50,Partial,AI unavailable,False
d1a15b74-95cf-414c-9023-ad8d6ddf1034,4e0c621dc7362009036911dcc90e9fd4,2026-08-26,Built In,Senior Data Engineer,Sr. Data Engineer,Sr. Data Engineer,6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-data-engineer/10845826,,,,,,False,50,Partial,AI unavailable,False
08d0cbb4-1834-4458-a010-29fbabdec1af,9d4e6b1b2da0425be0b82cff21d75799,2026-08-26,Built In,Senior Data Engineer,Senior Data Engineer (Databricks),Senior Data Engineer (Databricks),6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-data-engineer-databricks/10845804,,,,,,False,50,Partial,AI unavailable,False
3504a6b0-d637-41fe-a652-95d3ef1f9f53,97da88c9171563a31caf4d172cedb153,2026-08-26,Built In,Senior Data Engineer,Associate Sr. Data Engineer,Associate Sr. Data Engineer,6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/associate-sr-data-engineer/10845802,,,,,,False,50,Partial,AI unavailable,False
864363b9-9e64-4b9a-967c-bfd64ac16b4d,7e7d77147dc160163b4dd1e59c179031,2026-08-26,Built In,Senior Data Engineer,Associate Sr Data Engineer,Associate Sr Data Engineer,6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/associate-sr-data-engineer/10845760,,,,,,False,50,Partial,AI unavailable,False
feef5e19-b26c-4498-aad4-5f813f19660b,4224e684e0bc9f3c82ab045c3d48ab06,2026-08-26,Built In,Senior Data Engineer,Associate Sr. Data Engineer,Associate Sr. Data Engineer,6 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/associate-sr-data-engineer/10845745,,,,,,False,50,Partial,AI unavailable,False
df9f129b-255b-4d9f-8ef7-ba7ac331968f,beb6de0fc3650e768a2c6c3fc399a04b,2026-08-26,LinkedIn,PySpark Engineer,Hadoop and PySpark Developer,Avance Consulting,"Plano, TX",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/hadoop-and-pyspark-developer-at-avance-consulting-4454290279,,,,,,False,50,Partial,AI unavailable,False
068f83e1-e3fa-46f2-8d98-898de293d129,66a6eb9c479a3b680621005e96fc2761,2026-08-26,LinkedIn,PySpark Engineer,Data Engineer,"Pyramid Consulting, Inc","North Carolina, United States",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-engineer-at-pyramid-consulting-inc-4457505382,,,,,,False,50,Partial,AI unavailable,False
099ee3b0-f688-4135-ad67-8cd156e55b16,6f479d45ee2f3e0a19f8dc5a81815175,2026-08-26,LinkedIn,PySpark Engineer,AWS Data Engineer,ValueMomentum,"Illinois, United States",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/aws-data-engineer-at-valuemomentum-4457641213,,,,,,False,50,Partial,AI unavailable,False
242f38ad-c758-49bc-8b24-aec2745ebe06,d0cf95c0004f2099de0558ad7accbe3c,2026-08-26,LinkedIn,PySpark Engineer,"Big Data Engineer – Python/Scala, Spark, Hadoop","Sira Consulting, an Inc 5000 company","Arlington, VA",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/big-data-engineer-%E2%80%93-python-scala-spark-hadoop-at-sira-consulting-an-inc-5000-company-4459312122,,,,,,False,50,Partial,AI unavailable,False
59eace27-d436-4e50-894c-7b2bfe600989,5b37fa618fc046d2f92d103bf12c6dac,2026-08-26,LinkedIn,PySpark Engineer,Data Bricks with Pyspark and SQL knowledge,Sophus IT Solutions,"Bellevue, WA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-bricks-with-pyspark-and-sql-knowledge-at-sophus-it-solutions-4457662055,,,,,,False,50,Partial,AI unavailable,False
1d5b8ef1-1f38-40a5-8cd7-ab67fd755745,a03e58af4a1c05246dbbafeaf137470a,2026-08-26,LinkedIn,PySpark Engineer,Data Engineer,Galent,Washington DC-Baltimore Area,Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/data-engineer-at-galent-4457289423,,,,,,False,50,Partial,AI unavailable,False
5e170cc2-ede7-48a3-bf1f-218223097c12,36036a10173b202636ab44abeb067a67,2026-08-26,LinkedIn,PySpark Engineer,Data Engineer - Databricks,Revature,"Washington, DC",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/data-engineer-databricks-at-revature-4457942043,,,,,,False,50,Partial,AI unavailable,False
b2692a71-069a-4163-b73e-fec4d498ebea,cb73d1e83517ccaa6054f8f0fc8981a9,2026-08-26,LinkedIn,PySpark Engineer,AWS Data Engineer,Interon IT Solutions,"Chantilly, VA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/aws-data-engineer-at-interon-it-solutions-4459035001,,,,,,False,50,Partial,AI unavailable,False
b10cf058-dba8-4b4b-a6f9-2de2e6663413,3fd889d87de656e3ea997f9387004e8d,2026-08-26,LinkedIn,PySpark Engineer,Python Hadoop Engineer,Tata Consultancy Services,"Charlotte, NC",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/python-hadoop-engineer-at-tata-consultancy-services-4457645420,,,,,,False,50,Partial,AI unavailable,False
f2fdfff0-3a0e-4262-b1b5-6ea6dbae5fbc,70487bdae537ae2c2053f222a19294bf,2026-08-26,LinkedIn,PySpark Engineer,Senior Data Engineer,Net2Source (N2S),"Exeter, PA",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-net2source-n2s-4450633517,,,,,,False,50,Partial,AI unavailable,False
1a34baa2-81bc-4abf-9c37-9f4a42a93854,6326e79d1e64e34894042e5021cf3147,2026-08-26,LinkedIn,PySpark Engineer,Data Engineer (Cloudera Platform),Prism IT Global,"Irving, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-engineer-cloudera-platform-at-prism-it-global-4457619754,,,,,,False,50,Partial,AI unavailable,False
3bfae1a6-e6c3-4257-9d23-18b74fa141ae,af73b0ac5175d57db970fe943b31c8fd,2026-08-26,LinkedIn,PySpark Engineer,Python Developer,Swoon,"Plano, TX",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/python-developer-at-swoon-4457962779,,,,,,False,50,Partial,AI unavailable,False
5833cea7-d1bc-4874-9dd4-fbfe7e4e7ff8,ee2d81ebcb1db92cb5297e7b4a4681c6,2026-08-26,LinkedIn,PySpark Engineer,Data Engineer (Cloudera Platform),Voto Consulting LLC,"Irving, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-engineer-cloudera-platform-at-voto-consulting-llc-4457646154,,,,,,False,50,Partial,AI unavailable,False
d2240d11-7f54-4266-9501-f46970c342ac,fa385ca18d7a779d0b681bc24452c2ba,2026-08-26,LinkedIn,PySpark Engineer,Senior Data Engineer,Colorado Rockies,"Denver, CO",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/senior-data-engineer-at-colorado-rockies-4459102840,,,,,,False,50,Partial,AI unavailable,False
2e179298-93f0-4bbb-acd6-4498618b97ff,70b838bdc023a63d53da14320d7b4129,2026-08-26,LinkedIn,PySpark Engineer,AWS data engineer,Carbonsoft,"Richmond, VA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/aws-data-engineer-at-carbonsoft-4456956495,,,,,,False,50,Partial,AI unavailable,False
5b0656e9-9c7b-4ff0-8502-55344c47f9f7,ab90c8d689da0ac710a78d65fa1d10d2,2026-08-26,LinkedIn,PySpark Engineer,Python Developer,"Baanyan Software Services, Inc.","Plano, TX",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/python-developer-at-baanyan-software-services-inc-4457957876,,,,,,False,50,Partial,AI unavailable,False
dca61f59-2f51-4d26-b449-80288627f8e3,68a85b5a8fb995c50effed0edbf477a5,2026-08-26,LinkedIn,PySpark Engineer,Data Engineer,Tata Consultancy Services,"Malvern, PA",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/data-engineer-at-tata-consultancy-services-4439932264,,,,,,False,50,Partial,AI unavailable,False
43c57017-6b13-4dda-9558-fac7e8879a01,e980802b1bf4738934eb438b0af4ccb0,2026-08-26,Dice,PySpark Engineer,PySpark Engineer,Aptino,"Lincolnshire, Illinois • 6d ago",Not specified,,Not specified,,"Lincolnshire, Illinois • 6d ago",,0,https://www.dice.com/job-detail/28d07a02-f9c8-4a5d-a978-4059711650c5,,,,,28d07a02-f9c8-4a5d-a978-4059711650c5,False,50,Partial,AI unavailable,False
400fc0c8-7923-4c08-89a5-4f504cea51d2,fcbc52d799ff899cc78f0c6569e33344,2026-08-26,Built In,PySpark Engineer,"Software Engineer II - Python, FastAPI/Django, Spark/Pyspark,Cloud, AI/ML - Mumbai/Bengaluru","Software Engineer II - Python, FastAPI/Django, Spa",Reposted 4 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/software-engineer-ii-backend-aiml/10464628,,,,,,False,50,Partial,AI unavailable,False
8ce2d24d-c737-4705-9f8a-b8cecec3f9c8,3a395f48db428ef5393fcd4c6f37e11b,2026-08-26,Built In,PySpark Engineer,PySpark/Python developer - AVP,PySpark/Python developer - AVP,Reposted 20 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/pyspark-python-developer-avp/9762556,,,,,,False,50,Partial,AI unavailable,False
a2f17508-4d7c-428c-b12c-8483a60daf61,f359630c271c8f1677e1a1031a6305a2,2026-08-26,Built In,PySpark Engineer,Engineer - PySpark/SQL,Engineer - PySpark/SQL,21 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/engineer-pyspark-sql/10541366,,,,,,False,50,Partial,AI unavailable,False
9f22b365-4e5d-42d0-b5c3-c446a8ea2f54,f8fa094579b25a0ad50aac196f52e785,2026-08-26,Lever,PySpark Engineer,Penumbra - IT DevOps Engineer,Penumbrainc,USA,Not specified,,Not specified,,,,0,https://jobs.lever.co/penumbrainc/299f3607-0a1a-4a5d-bada-3db58982b835,,,,,299f3607-0a1a-4a5d-bada-3db58982b835,False,80,Valid,AI unavailable,False
95865e08-1ea5-482f-a828-648844079d2a,b160e45631ae9928b3b6a385dc7310f0,2026-08-26,LinkedIn,ETL Developer,ETL Developer,The Glove,"Dallas, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/etl-developer-at-the-glove-4459037859,,,,,,False,50,Partial,AI unavailable,False
90c74ec8-b3bd-437f-9675-3c81f06164bb,980e566e52d5a94e8f023ce047c95011,2026-08-26,LinkedIn,ETL Developer,Data Warehouse Developer,American Heart Association,"Dallas, TX",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/data-warehouse-developer-at-american-heart-association-4449640398,,,,,,False,50,Partial,AI unavailable,False
a45d270d-85e9-4f33-b232-e06ea4fce3fe,56410664874ff485cda8f15b6d869cdd,2026-08-26,LinkedIn,ETL Developer,ETL Developer,Mastech Digital,"Pittsburgh, PA",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/etl-developer-at-mastech-digital-4457258859,,,,,,False,50,Partial,AI unavailable,False
a10dbe6a-a515-4aba-bb7a-e8c4e3717102,ad2af596657fbd56dc34c410964ebd28,2026-08-26,LinkedIn,ETL Developer,Data Integration Engineer,Krispy Kreme,"Charlotte, NC",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/data-integration-engineer-at-krispy-kreme-4431479026,,,,,,False,50,Partial,AI unavailable,False
370ec914-7433-486a-a70a-f02dcedfbc10,0bce7f01248e0a570336a8334f520757,2026-08-26,LinkedIn,ETL Developer,Data Engineer,Infosys,"Basking Ridge, NJ",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-engineer-at-infosys-4456968758,,,,,,False,50,Partial,AI unavailable,False
d536da1b-896b-467f-8195-e71903758690,02f59171d2727328410788edebafa8e0,2026-08-26,LinkedIn,ETL Developer,Data Engineer-28780,Rush University Medical Center,"Chicago, IL",Not specified,,Not specified,,2026-08-26,,0,https://www.linkedin.com/jobs/view/data-engineer-28780-at-rush-university-medical-center-4449426732,,,,,,False,50,Partial,AI unavailable,False
