id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,job_type,salary_range,experience_required,skills_required,posted_date,job_description,apply_link,validation_score,validation_status,ai_summary
79337c12-78cb-4a20-89ab-405f71cb822a,58c3310ee0c694225e84da2ecf5f79f7,2026-08-25,LinkedIn,Machine Learning Engineer,AI Engineer,Haystack,"Houston, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/ai-engineer-at-haystack-4458763005,50,Partial,AI unavailable
d753cd3a-86a0-4bd8-a232-7fe5ef1ba984,88e75029e456a9c2d02cd6986343ab9f,2026-08-25,LinkedIn,Machine Learning Engineer,Artificial Intelligence/Machine Learning (AI/ML) Engineer 2 TS/SCI w Poly,Peraton,"Laurel, MD",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/artificial-intelligence-machine-learning-ai-ml-engineer-2-ts-sci-w-poly-at-peraton-4457145378,50,Partial,AI unavailable
0fed5cda-20d8-4911-8058-ed76e4d051c7,c4f38c31acb3e5b151ca6b0bba424ace,2026-08-25,LinkedIn,Machine Learning Engineer,Senior Machine Learning Engineer - AV Labs,Uber,"Sunnyvale, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-av-labs-at-uber-4458553267,50,Partial,AI unavailable
afa4e108-e1b3-4d3b-b9c0-078acb491791,2418f2d953b2b30ee2d48cd121ae2d68,2026-08-25,LinkedIn,Machine Learning Engineer,Artificial Intelligence/Machine Learning (AI/ML) Engineer 3 TS/SCI w Poly,Peraton,"Laurel, MD",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/artificial-intelligence-machine-learning-ai-ml-engineer-3-ts-sci-w-poly-at-peraton-4448251848,50,Partial,AI unavailable
ef1c75dd-0832-45b7-a458-ec53d2226ef1,11c98f8ac1c2d70a81dcef1aef3ff277,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer, Speech LLM Training",Jobright.ai,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/machine-learning-engineer-speech-llm-training-at-jobright-ai-4457170691,50,Partial,AI unavailable
51e43ba0-fcc6-4e5b-be98-d4d1e78e4f79,7884e66ed1ee2e57f7f6d9765eddee47,2026-08-25,LinkedIn,Machine Learning Engineer,"Sr. Machine Learning Engineer, Ads Modeling",Unity,"Mountain View, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/sr-machine-learning-engineer-ads-modeling-at-unity-4457151282,50,Partial,AI unavailable
b95cd737-4cdc-4226-9ff3-85113e604d0a,1c4d58dfb447a4165784985350588021,2026-08-25,LinkedIn,Machine Learning Engineer,Staff Machine Learning Engineer,EvenUp,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-at-evenup-4439800403,50,Partial,AI unavailable
17b21074-ee44-4d66-9505-2900fb2595bf,98413ef184be7ef02b30ba2c30619b86,2026-08-25,LinkedIn,Machine Learning Engineer,"Senior ML Engineer, Computer Vision - Applied AI",Uber,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-ml-engineer-computer-vision-applied-ai-at-uber-4458546952,50,Partial,AI unavailable
7105a7d6-99e4-47d4-99f4-5bdabb38f11b,e8ebfa79fb2c7257b2f472e2d41d1cce,2026-08-25,LinkedIn,Machine Learning Engineer,Lead Machine Learning Engineer,Capital One,"New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/lead-machine-learning-engineer-at-capital-one-4458762404,50,Partial,AI unavailable
b3d6bdf1-1647-4995-b912-c233e938dbda,f83fd11d96756f4929f941d1bbbefc53,2026-08-25,LinkedIn,Machine Learning Engineer,Machine Learning Engineer,Jack,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jack-4457412319,50,Partial,AI unavailable
10bb5126-ae4b-4a4a-9f83-cf761e73f716,67e19c3b520bb2dde49011f5b13dfd38,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer Graduate (Tech and Product, USDS) - 2027 Start",TikTok USDS Joint Venture,"San Jose, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/machine-learning-engineer-graduate-tech-and-product-usds-2027-start-at-tiktok-usds-joint-venture-4446630169,50,Partial,AI unavailable
51f27491-5519-4e0a-bf7f-ef4bf3d798d0,18cffe848c4c628ce972712cb6bf499e,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer Graduate (Tech and Product, USDS) - 2027 Start",TikTok USDS Joint Venture,"Seattle, WA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/machine-learning-engineer-graduate-tech-and-product-usds-2027-start-at-tiktok-usds-joint-venture-4446614543,50,Partial,AI unavailable
ec6ebb3e-c3a9-455c-a454-8d34aa5561db,df451af21138be837786536901d22d2c,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer, Platform",Brain Co.,"Albany, New York Metropolitan Area",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/machine-learning-engineer-platform-at-brain-co-4448672505,50,Partial,AI unavailable
2c2e6692-1740-45a8-b31b-975c74e19788,9a3d6a3537a5ff8bfa5b5e61cee4ed08,2026-08-25,LinkedIn,Machine Learning Engineer,AI/ML Engineer,NeerInfo Solutions,"San Jose, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-neerinfo-solutions-4458268468,50,Partial,AI unavailable
fdaa94f9-9ff3-43e9-b943-4ef4f96c6a02,a1e6c69edef717f1f1aabea1e8aec5e9,2026-08-25,LinkedIn,Machine Learning Engineer,Lead Machine Learning Engineer,Capital One,"Chicago, IL",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/lead-machine-learning-engineer-at-capital-one-4458751530,50,Partial,AI unavailable
c38916cc-295e-442b-8f31-c7905a3bd77d,72c21796e5c1d5bcb6bade48e79bd0d0,2026-08-25,LinkedIn,Machine Learning Engineer,Senior Machine Learning Engineer - AI Platform,Workday,"Boulder, CO",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-ai-platform-at-workday-4446282072,50,Partial,AI unavailable
b786dfa9-52f3-4805-87ed-ada1b3affe1b,022863cc9ea9d47af76ca737a595b584,2026-08-25,LinkedIn,Machine Learning Engineer,AI/ML Engineer (SME),Vantor,"Arlington, VA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/ai-ml-engineer-sme-at-vantor-4402175915,50,Partial,AI unavailable
da56c783-3771-44da-a7e7-78c36dc571ae,48408f2302520a787a86a8b202c21426,2026-08-25,LinkedIn,Machine Learning Engineer,"Senior Machine Learning Engineer, Recommendation and Personalization",Crunchyroll,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-recommendation-and-personalization-at-crunchyroll-4448214347,50,Partial,AI unavailable
b68ae0aa-cfe4-43fd-b743-7f535032744c,85a5e2182312ad92de9e0ac38f4ca522,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer, GAI Search Platform - Moveworks",ServiceNow,"Mountain View, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/machine-learning-engineer-gai-search-platform-moveworks-at-servicenow-4411693179,50,Partial,AI unavailable
9eff7943-0a6f-4566-a07c-71bf9b100980,63d3a8ffabf234798cadc8f35d5dbde9,2026-08-25,LinkedIn,Machine Learning Engineer,"Senior Machine Learning Engineer, Personalization, Magenta",Spotify,"New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-personalization-magenta-at-spotify-4411645730,50,Partial,AI unavailable
d95acd9e-b692-460a-8c03-e5a0df709d8d,adb3c2975b6817ea49e75382c25651a7,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Disney Entertainment and ESPN Product &amp; Techno,"New York, New York • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/c3b87461-3f7a-4559-baab-f76c79bfc2f1,50,Partial,AI unavailable
74e1b592-68cc-45d4-a710-185d1d05ca65,6a2aa711ece128c20bc57f8200b21ae4,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Disney Entertainment and ESPN Product &amp; Techno,"Glendale, California • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/fbd44af7-998b-475e-a15d-5767ba847a0a,50,Partial,AI unavailable
60310a93-d5f1-4ac0-bf95-fc3d18a7d4c8,c7997e9fb8a3bab9af7a1a594115d891,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/618bca8f-2dff-488c-a1e5-7415d5e37c92,50,Partial,AI unavailable
cbb7497d-c384-466a-ad59-a8599ded484c,367122f16f54280e53b6806f0219bf10,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/bc4abf2d-d9ef-41f1-a026-a591eb03dcfe,50,Partial,AI unavailable
7e59656a-ffd4-41a9-bdb4-fe43e1d16dd1,ccd5dd5a947d1e2b7ba5d4f1d4552643,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/1d8f9663-82c0-4f5d-bdff-97d076a8a64c,50,Partial,AI unavailable
483b74df-fbc5-4eea-bec0-08e8d883fde9,1e08eaf7bdae016e7d892b8dc8ab53b4,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/8f8e43f2-e316-489d-a5b2-9a432210b637,50,Partial,AI unavailable
40b7529b-f756-4dd7-a012-8e805fd7b5b8,83754365e00371404e54d5845dad4254,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"Plano, Texas • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/c82ab18a-974a-4631-b59b-312e55a15e79,50,Partial,AI unavailable
4977018a-2d1e-4630-9e00-1b4807ece38d,337d5690ef87ec190151bcebc68a8b28,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/5c246d3f-6e45-42e9-90b5-90ad47bdc3f2,50,Partial,AI unavailable
c87d9222-3e30-4e4d-a80a-ea8a77f46100,2570d1e5dbb3d11c3bce2b6625e4e401,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Machine Learning Engineer - Hybrid,XPO,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/e9650022-addf-4b23-bf4c-c1d75d2226a2,50,Partial,AI unavailable
292a4b7a-7fa5-493d-93c9-1687e7fd2103,00c9ffa8ac66a22bb446d6842e8ffeb6,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/55356995-ff2c-4089-9371-67aa88038955,50,Partial,AI unavailable
82c7f922-8b62-4b5d-b731-170d6907808a,5b6200ff73b87b7b0c33df5b3dbaa610,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Rivian,"Palo Alto, California • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/ad743291-0cfe-42cf-8ba9-d294b37ab2e3,50,Partial,AI unavailable
7dc491ff-e4ff-4017-b76b-13ed201b3134,33d738c6a01ab1b9fe564c62c6fdb90a,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"Chicago, Illinois • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/bf864fca-9e7f-4594-a8a9-7d7262d052c3,50,Partial,AI unavailable
894b5148-47ac-4d36-b50b-6e80e3916ac8,908a7544f4ecb07dc22d992aa51c192b,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Rivian,"Palo Alto, California • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/ebcdb910-c9db-40b1-9e67-4269c3e82c6b,50,Partial,AI unavailable
78c9095f-a37f-481f-9e97-98e6771c3764,d07ec5ed314b54805b41db1642f6569b,2026-08-25,ZipRecruiter (DDG),Machine Learning Engineer,Apply For Jobs in USA,Apply Now At Indeed,USA,Not Specified,Not Specified,Not Specified,Not Specified,,Are you new job ready? Find your next job today. Thousands of Jobs added - find your perfect fit with one simple search.,https://www.bing.com/aclick?ld=e8bY3jacW4Tn1zzPWSuur_EjVUCUwyivTMwsm_XwngcrlTYiPUKFI_2_yd6OI06g2LRIpAqTJ3uqKLXhgG4cCbxtGY-VhscC-9UUGa_u8UAEMf8ABRSi3HurplIP_UspywdbCOwokL6U32tnY5lGrJ4ucaQmnIelwSL56DSPyaBGaxhvct86Iu3puG0Y-GhfK7VGJAHClF4rwv76HZnK7fDrHvWWs&u=aHR0cHMlM2ElMmYlMmZhZC5kb3VibGVjbGljay5uZXQlMmZzZWFyY2hhZHMlMmZsaW5rJTJmY2xpY2slM2ZsaWQlM2Q1ODcwMDAwOTAzNjY0ODM3MyUyNmRzX2FfY2lkJTNkODEwOTk3OTEyNyUyNmRzX2FfY2FpZCUzZDIzNjg4NzQ3MDk0JTI2JTI2ZHNfZV9hZGlkJTNkNzgzNDA0MjM3MDM0MzAlMjZkc19lX3RhcmdldF9pZCUzZGt3ZC0yMzMwMTQwMDE3ODYyODkzJTNhbG9jLTkwJTI2JTI2ZHNfZV9uZXR3b3JrJTNkbyUyNmRzX3VybF92JTNkMiUyNmRzX2Rlc3RfdXJsJTNkaHR0cHMlM2ElMmYlMmZ3d3cuaW5kZWVkLmNvbSUyZnEtbWFjaGluZS1sZWFybmluZy1lbmdpbmVlciotam9icy5odG1sJTNmZ2NsaWQlM2RiNjY2MTZkYzYzNDkxNmM4MTFjNzdjNTFjNGY0Y2NkZCUyNmdjbHNyYyUzZDNwLmRzJTI2JTI2JTI2a3clM2Rtc25fY19YMDAwUFgxUF82OTgyNzI0NTBfMF8wX3BtYXglMjZzaWQlM2R1c19tc25zcmNoanNwbWF4Z2VuLV9jX19nXzExNjA3NF9tc2Nsa2lkJTI0X2I2NjYxNmRjNjM0OTE2YzgxMWM3N2M1MWM0ZjRjY2RkJTI2bXNjbGtpZCUzZGI2NjYxNmRjNjM0OTE2YzgxMWM3N2M1MWM0ZjRjY2RkJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkcG1heF9nZW5lcmljX2VuJTI2dXRtX3Rlcm0lM2R3d3cuaW5kZWVkLmNvbSUyNnV0bV9jb250ZW50JTNkSlMlMjUyMEFzc2V0JTI1MjBHcm91cCUyNTIwMQ&rlid=b66616dc634916c811c77c51c4f4ccdd,55,Partial,AI unavailable
905b4d46-0829-4708-b2e8-4a7cfa007562,6c2ae06c61b8228625d7eea9c0cc07b5,2026-08-25,LinkedIn,Databricks Engineer,Engineer,Tata Consultancy Services,"Irving, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/engineer-at-tata-consultancy-services-4439464999,50,Partial,AI unavailable
1c96c005-c926-4535-af76-ef18b54ccd23,d2b689f9fc1e804e0ef3a188321fcd9d,2026-08-25,LinkedIn,Databricks Engineer,Senior Data Engineer (Azure & Databricks),SOCOTEC US,"New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-data-engineer-azure-databricks-at-socotec-us-4448635779,50,Partial,AI unavailable
75bd27c2-c523-4b62-9dd2-abe6446f0c4b,5825188c7427c549c0a6269907c4eb09,2026-08-25,LinkedIn,Databricks Engineer,Data Engineer,Ranger Technical Resources,"Florida, United States",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-engineer-at-ranger-technical-resources-4458506041,50,Partial,AI unavailable
9592db45-d07e-412d-815f-64315767d2a8,00315f8dbaa17b268044c18e23b3d3b2,2026-08-25,LinkedIn,Databricks Engineer,Specialist Data Engineer,Metropolitan Transportation Authority,"New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/specialist-data-engineer-at-metropolitan-transportation-authority-4457172708,50,Partial,AI unavailable
0d039807-a5f2-4a89-bed2-e9ae745e62db,8f8ca06ebb0661689b79952426f098af,2026-08-25,LinkedIn,Databricks Engineer,Azure Databricks Engineer,PDSSOFT INC.,"Charlotte, NC",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/azure-databricks-engineer-at-pdssoft-inc-4456939199,50,Partial,AI unavailable
40784d5e-08d0-42ab-b1c1-7fa92397fae1,18d559a9880baf167ab078d747e09f45,2026-08-25,LinkedIn,Databricks Engineer,Senior Artificial Intelligence Data Engineer,Vizient,"Chicago, IL",Not Specified,Not Specified,Not Specified,"Artificial Intelligence, Data Engineering, Machine Learning, Cloud Computing, Python",2026-08-24,,https://www.linkedin.com/jobs/view/senior-artificial-intelligence-data-engineer-at-vizient-4453981684,85,Valid,"Design, develop, and deploy AI-powered data engineering solutions as a Senior Artificial Intelligence Data Engineer at Vizient."
004e0012-9790-4ff1-a209-492d54692c45,112fca5d3c8ea8d1f015650e268198a3,2026-08-25,LinkedIn,Databricks Engineer,Azure Data Engineer,BlueRose Technologies,"Fremont, CA",Not Specified,Not Specified,Not Specified,"Azure, Data Engineering, Data Pipelines, Azure Data Factory, Azure Synapse Analytics",2026-08-24,,https://www.linkedin.com/jobs/view/azure-data-engineer-at-bluerose-technologies-4458224705,85,Valid,"Design, implement, and maintain data pipelines and architectures on Azure."
656b564e-de65-40db-b4f5-0974c62564b2,7b02e64fc158c35a1dd1027412ddd018,2026-08-25,LinkedIn,Databricks Engineer,Senior Artificial Intelligence Data Engineer,Vizient,"Edina, MN",Not Specified,Not Specified,Not Specified,"Artificial Intelligence, Data Engineering, Machine Learning, Cloud Computing, Python",2026-08-25,,https://www.linkedin.com/jobs/view/senior-artificial-intelligence-data-engineer-at-vizient-4453984021,85,Valid,"Design, develop, and deploy AI-powered data engineering solutions as a Senior Artificial Intelligence Data Engineer at Vizient."
2d946dc5-f183-47e2-9cb7-a5548d5bf285,2792fdf2d7152243e02618a2cd87311f,2026-08-25,LinkedIn,Databricks Engineer,Senior Artificial Intelligence Data Engineer,Vizient,"Irving, TX",Not Specified,Not Specified,Not Specified,"Artificial Intelligence, Data Engineering, Machine Learning, Cloud Computing, Python",2026-08-24,,https://www.linkedin.com/jobs/view/senior-artificial-intelligence-data-engineer-at-vizient-4453969693,85,Valid,"Design, develop, and deploy AI-powered data engineering solutions for Vizient."
8625ecfc-26ed-464c-a93a-fded4e546668,b9783ba4ef51f1330d68005cef386d98,2026-08-25,LinkedIn,Databricks Engineer,"Staff Data Engineer, Data Products",The Hershey Company,"Dallas, TX",Not Specified,Not Specified,Not Specified,"Data Engineering, Data Products, Data Systems, SQL, Cloud Computing",2026-08-25,,https://www.linkedin.com/jobs/view/staff-data-engineer-data-products-at-the-hershey-company-4457472776,85,Valid,"Design, develop, and maintain large-scale data systems and tools for data products at The Hershey Company."
eacb0c1f-b7d7-4733-a366-d5a7a7b85f1e,943eaf7bd6ffb3661afca8e2aefd8d37,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Unique System Skills LLC,"Quincy, Massachusetts • Today",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, SQL, Cloud Computing",,,https://www.dice.com/job-detail/0e172db0-7e64-45dc-8878-1311689b4a88,85,Valid,"Design, develop, and deploy scalable data engineering solutions using Databricks."
9e2e376d-f5ca-43dd-8092-26b615e48eb9,eb35dbefedf6e4a49c057b2529129cec,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Pioneer IT Systems LLC,Remote • Today,Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, SQL, Cloud Computing",,,https://www.dice.com/job-detail/33c6b633-ee4a-4136-bd34-202b556f198e,85,Valid,"Design, develop, and maintain large-scale data processing systems using Databricks."
e1d6a09c-e8ba-4d24-a4a5-308bb66dcc61,b3e8f7a74df109956c2cab26c6d6e115,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Anblicks,"Hybrid in Coppell, Texas • 3d ago",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, Data Engineering, Cloud Computing",,,https://www.dice.com/job-detail/696bb07a-d08e-4d9e-86d9-9530f5c8d4d7,80,Valid,"Design, develop, and deploy scalable data engineering solutions using Databricks."
2285b3c6-be89-4031-ba22-61734a85592b,cbb10deb4372061dc285cdc62f6c91c6,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,"Hexaware Technologies, Inc","Reston, Virginia • Yesterday",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, Big Data, Cloud Computing",,,https://www.dice.com/job-detail/2589c8e5-44ac-441a-b66b-f2fdf6a22531,85,Valid,"Design, develop, and deploy scalable data engineering solutions using Databricks."
09297bce-7dab-489c-98ce-9322c97960ea,76faedcad8ec92f2eccd1ac2b2d94d59,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Satsyil Corporation,"Hybrid in Tysons, Virginia • Today",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, SQL, Big Data",,,https://www.dice.com/job-detail/7f34c0ca-2475-4a4d-8953-2b6dea851c28,80,Valid,"Design, develop, and maintain large-scale data processing systems using Databricks technology."
4fac149e-99df-45d7-a588-a8b2de3db628,470db25f931e18c6e0aad52951356a4a,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,"Galaxy i Technologies, Inc.","Quincy, Massachusetts • Today",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, SQL, Big Data",,,https://www.dice.com/job-detail/d53ddaf8-b0f5-4e99-a0e3-65c9037fa7ed,85,Valid,"Design, develop, and maintain large-scale data processing systems using Databricks."
96e504ce-13e9-4b06-8db3-77bfe339a5b1,d9a4e8f553ac5bd56bd69836a80c0d50,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,"Hiring | Databricks Engineer Lead | Minneapolis, M",Healthcare Triangle Inc,Not Specified,Not Specified,Not Specified,"Databricks, Engineering, Leadership, Data, Cloud",,,https://www.dice.com/job-detail/75746751-a769-4acf-a240-5ba5a0060064,80,Valid,"Lead Databricks Engineer position in Minneapolis, MN"
049a94b0-77ed-4c47-9cdb-bbe52bcc0ec2,d3c51466ad868fd7d03a21942852c6af,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,AWS Databricks Engineer - Healthcare Payer (Fully,Palni Inc,Not Specified,Not Specified,Not Specified,"Databricks, AWS, Data Engineering, Python, SQL",,,https://www.dice.com/job-detail/d29b9a16-e788-491c-bf2f-c77bcdbcca8f,80,Valid,"Design, develop, and deploy scalable data engineering solutions using Databricks on AWS for a healthcare payer company."
4938db7c-5cf1-4994-bee1-ef814e755a62,9109030f9422ba16962f39cc88e87c05,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Guidehouse,"Arlington, Virginia • Today",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, Data Engineering, Cloud Computing",,,https://www.dice.com/job-detail/bea97235-2edf-4fc8-9697-0e70998ef2dc,80,Valid,"Design, develop, and deploy scalable data engineering solutions using Databricks."
1e104219-d82b-444b-9810-e9cb41a1a781,b51f1723b9b78cefa0c618aac00cac9d,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Xoriant Corporation,"Hybrid in Boston, Massachusetts • 3d ago",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, Data Engineering, Cloud Computing",,,https://www.dice.com/job-detail/06111fbf-e1da-49c6-b571-01d68ecbfc0d,80,Valid,"Design, develop, and maintain scalable data processing systems using Databricks."
61135fc7-74d7-4518-88eb-989261fc927d,b146a992838531d725ea8bec1e932bcb,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,AWS Databricks Engineer- Remote-6 Months - Must be,Palni Inc,Not Specified,Not Specified,Not Specified,"Databricks, AWS, Engineering, Cloud Computing, Data Science",,,https://www.dice.com/job-detail/fd76e1fe-eda4-4375-8238-0ceac2c5caf7,80,Valid,Remote Databricks Engineer position available for 6 months with AWS
688fc8b9-6aa7-41a8-9659-6a29a4ed3b5b,4fb1a5ba9e5258c4ec18b7bb09f991d3,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Xoriant Corporation,"Hybrid in Boston, Massachusetts • 7d ago",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, Data Engineering, Cloud Computing",,,https://www.dice.com/job-detail/cd8a22a5-24e9-41be-be3b-2dfd7c62a7aa,80,Valid,"Design, develop, and deploy scalable data engineering solutions using Databricks."
93c947f3-61a7-4549-a0a5-4691e0ca4449,e7604f47cebf235ada37e82335a8f997,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Meraki7 Inc,"Phoenix, Arizona • 4d ago",Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, SQL, Cloud Computing",,,https://www.dice.com/job-detail/9a76c85c-5cbb-44d0-9b40-96d0fb1163ed,85,Valid,"Design, develop, and maintain large-scale data processing systems using Databricks technology."
702e6fc7-0d82-475f-a5f7-70d1633f81cb,1f7f860d14d0c7f76016e7641ca1eb73,2026-08-25,Built In,Databricks Engineer,Principal Software Engineer -Forward Deployment Engineer - Databricks,Unknown,USA,Not Specified,Not Specified,Not Specified,"Databricks, Software Engineering, Cloud Deployment, DevOps, Python",,,https://builtin.com/job/principal-software-engineer-forward-deployment-engineer-reframe/10750377,80,Valid,Principal Software Engineer responsible for forward deployment of Databricks solutions.
a11728a9-8e82-4637-8538-0f1a36f15745,1f1558ab78d63af10f5505f9bece369d,2026-08-25,Built In,Databricks Engineer,"Databricks Engineer, Data Platform & Data Science Tooling",Unknown,USA,Not Specified,Not Specified,Not Specified,"Databricks, Data Platform, Data Science, Tooling, Engineering",,,https://builtin.com/job/databricks-engineer-data-platform-data-science-tooling/10092888,80,Valid,"Design, develop, and maintain data platform and data science tooling using Databricks."
9af5c158-1606-454b-82c9-7dc0cfdd91fd,ab90997db9d59dd0bc5d58c011fd5e5c,2026-08-25,Built In,Databricks Engineer,Senior Databricks Engineer,Unknown,USA,Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Big Data, Cloud Computing, SQL",,,https://builtin.com/job/senior-databricks-engineer/10455284,80,Valid,"Design, develop, and maintain large-scale data processing systems using Databricks."
